scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,lasso,29-3,0.09256635085717035,1.4353526156186827,positive
w3_predict_w3,lasso,27-1,0.0895950955048884,1.389279727338259,negative
w3_predict_w3,lasso,24-4,0.08441081036194803,1.3088911501595561,positive
w3_predict_w3,lasso,27-6,0.07840719448885658,1.2157978644589225,positive
w3_predict_w3,lasso,4-2,0.07803185763221476,1.2099778150140632,positive
w3_predict_w3,lasso,53-3,0.07267652897395042,1.1269370023866097,positive
w3_predict_w3,lasso,34,0.07249892320508872,1.1241830113031976,positive
w3_predict_w3,lasso,5-9,0.07240862073583677,1.1227827628950307,negative
w3_predict_w3,lasso,4-5,0.06170839297045973,0.9568628603761564,negative
w3_predict_w3,lasso,27-3,0.05995745838381519,0.9297125134580272,negative
w3_predict_w3,lasso,4-4,0.058847253583109826,0.912497452587542,negative
w3_predict_w3,lasso,11-7,0.05609035190657202,0.869748375889813,negative
w3_predict_w3,lasso,27-4,0.05473548724887972,0.8487395696419722,negative
w3_predict_w3,lasso,29-10,0.053804843295492996,0.834308815698085,positive
w3_predict_w3,lasso,53-10,0.05367812984302889,0.8323439711974192,negative
w3_predict_w3,lasso,29-8,0.05335333829126321,0.8273076875042544,negative
w3_predict_w3,lasso,39_11,0.05294338588011478,0.8209508822486491,positive
w3_predict_w3,lasso,53-6,0.05290079244450792,0.8202904197950645,negative
w3_predict_w3,lasso,25-7,0.04926698917818664,0.7639439291463631,positive
w3_predict_w3,lasso,24-5,0.04895562773696113,0.7591158954718432,negative
w3_predict_w3,lasso,25-6,0.04861543697545509,0.7538408285083583,positive
w3_predict_w3,lasso,26-6,0.04811016154770427,0.7460059252188354,negative
w3_predict_w3,lasso,39_7,0.04735998676502659,0.7343735628483122,negative
w3_predict_w3,lasso,11-8,0.0470729095089053,0.7299220846746277,positive
w3_predict_w3,lasso,26-14,0.04613694658055409,0.715408853625864,positive
w3_predict_w3,lasso,53-16,0.045473108320284214,0.7051152428871588,negative
w3_predict_w3,lasso,26-2,0.04465518553970864,0.692432366316981,negative
w3_predict_w3,lasso,53-1,0.04446667898547514,0.6895093454441176,positive
w3_predict_w3,lasso,53-15,0.04217352136982863,0.6539511782357885,positive
w3_predict_w3,lasso,26-8,0.04171396659903559,0.6468252287285465,negative
w3_predict_w3,lasso,28-3,0.040661605713499374,0.6305071073416517,positive
w3_predict_w3,lasso,28-4,0.038957799359921316,0.6040875403665045,negative
w3_predict_w3,lasso,53-18,0.03807995338322673,0.5904754825604975,positive
w3_predict_w3,lasso,26-9,0.037508312707294184,0.5816115062689416,negative
w3_predict_w3,lasso,53-19,0.03631448818395809,0.5630998210151478,positive
w3_predict_w3,lasso,25-9,0.034583111400902325,0.5362527413672191,positive
