scenario,setting,feature,importance_mean,importance_std
w2_self,baseline_no_drop_plus_interpersonal,ip_in_enemy_online_minus_offline,-0.00013385953979998532,0.0003642630934944541
w2_self,baseline_no_drop_plus_interpersonal,ip_out_friend_total_rate_class,-0.00013778300906998054,0.00022934427688518964
w2_self,baseline_no_drop_plus_interpersonal,ip_in_online_friend,-0.00018209513259000997,0.00012206469784497006
w2_self,baseline_no_drop_plus_interpersonal,ip_same_target_friend_and_enemy_count,-0.00023413879849510933,0.00023557154909897791
w2_self,baseline_no_drop_plus_interpersonal,ip_out_online_enemy,-0.00025848738720012364,8.278015386673686e-05
w2_self,baseline_no_drop_plus_interpersonal,ip_out_enemy_online_minus_offline,-0.00028502850285009874,0.00019952459047960593
w2_self,interpersonal_only,ip_sent_like_ratio,0.009129624500911676,0.008068701003250158
w2_self,interpersonal_only,ip_in_offline_friend,0.002585566248932608,0.0017095178529151927
w2_self,interpersonal_only,ip_out_enemy_online_minus_offline,0.0025332917907175735,0.0041122898666015335
w2_self,interpersonal_only,ip_same_target_friend_and_enemy_count_rate_class,0.0022907867709848094,0.0026926784760298687
w2_self,interpersonal_only,ip_in_friend_total,0.0021240970250871573,0.001563770807584058
w2_self,interpersonal_only,ip_reciprocal_friend_count,0.0016371252509866652,0.002079556862728816
w2_self,interpersonal_only,ip_in_online_friend,0.001383138313831417,0.0012002114044952193
w2_self,interpersonal_only,ip_liked_by_me_but_enemy_to_me_count_rate_class,0.0013767915253064034,0.001238846003029803
w2_self,interpersonal_only,ip_in_enemy_online_minus_offline_rate_class,0.00111172655727117,0.0029201753985295597
w2_self,interpersonal_only,ip_enemy_by_me_but_likes_me_count,0.0009754436982159942,0.001080316597566345
w2_self,interpersonal_only,ip_out_friend_total_rate_class,0.0007939255464008254,0.0010888107572327931
w2_self,interpersonal_only,ip_in_enemy_online_minus_offline,0.0007633455653258015,0.0017104036428876295
w2_self,interpersonal_only,ip_received_net,0.0007399778439382831,0.0008749376404840303
w2_self,interpersonal_only,ip_out_online_enemy_rate_class,0.0007258418149507561,0.0017890292080612862
w2_self,interpersonal_only,ip_reciprocal_friend_count_rate_class,0.0006727018855731903,0.0011179125117794847
w2_self,interpersonal_only,ip_out_enemy_total_rate_class,0.0006713748297906997,0.001912833745872234
w2_self,interpersonal_only,ip_in_online_friend_rate_class,0.0006602967989106978,0.0018708073477670519
w2_self,interpersonal_only,ip_out_online_friend_rate_class,0.000623196935078163,0.0006298095989616395
w2_self,interpersonal_only,ip_out_offline_enemy,0.0005676336864456066,0.0027739318862791793
w2_self,interpersonal_only,ip_same_target_friend_and_enemy_count,0.0005289182764430745,0.0023878793456949036
w2_self,interpersonal_only,ip_enemy_by_me_but_likes_me_count_rate_class,0.0005161093032380381,0.0007215955917771953
w2_self,interpersonal_only,ip_in_friend_online_minus_offline_rate_class,0.0004942994299430182,0.0018880603630820631
w2_self,interpersonal_only,ip_out_offline_enemy_rate_class,0.0003832883288329092,0.0016991542207493795
w2_self,interpersonal_only,ip_sent_net,0.000328532853285346,0.0017715319187939888
w2_self,interpersonal_only,ip_in_friend_total_rate_class,0.0003015878510928549,0.0013370338673656319
w2_self,interpersonal_only,ip_out_friend_total,0.00028081654319282446,0.0013229263672497554
w2_self,interpersonal_only,ip_out_offline_friend_rate_class,0.00016570887858019523,0.00129687754068573
w2_self,interpersonal_only,ip_in_friend_online_minus_offline,0.0001200120012001482,0.0016831953895361082
w2_self,interpersonal_only,ip_out_enemy_online_minus_offline_rate_class,0.00011026102610264265,0.00037397372463835165
w2_self,interpersonal_only,ip_out_online_friend,9.958688176512354e-05,0.0018411794868252245
w2_self,interpersonal_only,ip_in_offline_friend_rate_class,4.8120196635087485e-05,0.0007562414713404327
w2_self,interpersonal_only,ip_out_offline_friend,4.742781970507037e-05,0.0005400020869638277
w2_self,interpersonal_only,ip_in_offline_enemy,3.95231830875753e-05,0.00031319372678637665
w2_self,interpersonal_only,ip_out_online_enemy,2.3079231000311394e-06,0.0006551813216175542
w2_self,interpersonal_only,ip_received_like_ratio,-8.42391931496489e-06,0.000257039100632255
w2_self,interpersonal_only,ip_in_enemy_total,-2.2733042535005853e-05,1.561945677990769e-05
w2_self,interpersonal_only,ip_in_online_enemy,-6.006369867751493e-05,0.0002579455069275102
w2_self,interpersonal_only,ip_class_size_minus1,-6.75067506750393e-05,0.0002996968335337516
w2_self,interpersonal_only,ip_class_size,-8.066191234505915e-05,0.0002762714816676253
w2_self,interpersonal_only,ip_in_enemy_total_rate_class,-0.00010351035103505213,0.0005669924169277145
w2_self,interpersonal_only,ip_in_online_enemy_rate_class,-0.00010610676452258439,0.0001719942721302423
w2_self,interpersonal_only,ip_out_enemy_total,-0.00010928015878508001,0.0010018224779427087
w2_self,interpersonal_only,ip_in_offline_enemy_rate_class,-0.00014886103995012667,0.0009215700508667646
w2_self,interpersonal_only,ip_liked_by_me_but_enemy_to_me_count,-0.00020673221168268085,0.0013330226121260921
w2_self,interpersonal_only,ip_reciprocal_enemy_count_rate_class,-0.00042159985229289765,0.0019889972400259025
w2_self,interpersonal_only,ip_reciprocal_enemy_count,-0.0007153984629231835,0.0006690869161205444
w2_self,interpersonal_only,ip_out_friend_online_minus_offline,-0.0011312285074660921,0.0014345341601985845
w2_self,interpersonal_only,ip_out_friend_online_minus_offline_rate_class,-0.0013093424727087688,0.0008284016843451954
w3_self,baseline_drop_plus_interpersonal,ip_in_enemy_online_minus_offline,0.0008202128393132446,0.0006515125658768677
w3_self,baseline_drop_plus_interpersonal,ip_in_online_enemy,0.0007031052474314626,0.0003094679575738676
w3_self,baseline_drop_plus_interpersonal,ip_same_target_friend_and_enemy_count_rate_class,0.0005253177649573893,0.00023824999833460837
w3_self,baseline_drop_plus_interpersonal,ip_same_target_friend_and_enemy_count,0.0005049762107247168,0.00026604961312754773
w3_self,baseline_drop_plus_interpersonal,ip_received_like_ratio,0.00039648792148391234,0.0002523753793182653
w3_self,baseline_drop_plus_interpersonal,ip_in_enemy_total,0.0003568391293355011,0.00020413287736715328
w3_self,baseline_drop_plus_interpersonal,ip_received_net,0.0003507481554692549,0.00027590807660639663
w3_self,baseline_drop_plus_interpersonal,ip_reciprocal_enemy_count_rate_class,0.0002812191141655651,0.00013439386890847903
w3_self,baseline_drop_plus_interpersonal,ip_sent_like_ratio,0.00023823752499599338,0.00022051556675781913
w3_self,baseline_drop_plus_interpersonal,ip_out_friend_online_minus_offline_rate_class,0.00014158641138208304,0.0003261254974169353
w3_self,baseline_drop_plus_interpersonal,ip_out_online_friend_rate_class,0.00014089686717079774,0.00042931725004418227
w3_self,baseline_drop_plus_interpersonal,ip_in_offline_enemy,9.561679729700457e-05,6.392669473534787e-05
w3_self,baseline_drop_plus_interpersonal,ip_in_enemy_online_minus_offline_rate_class,8.826165904338157e-05,0.000702768284102795
w3_self,baseline_drop_plus_interpersonal,ip_reciprocal_friend_count_rate_class,8.653779851520161e-05,0.00034083940499043995
w3_self,baseline_drop_plus_interpersonal,ip_reciprocal_friend_count,7.102305376146533e-05,0.00011184393880947747
w3_self,baseline_drop_plus_interpersonal,ip_out_friend_total_rate_class,3.826970372583505e-05,0.00036109656735867397
w3_self,baseline_drop_plus_interpersonal,ip_out_friend_online_minus_offline,1.6778909141046406e-05,0.0008907032673753819
w3_self,baseline_drop_plus_interpersonal,ip_enemy_by_me_but_likes_me_count,6.780518077570408e-06,6.555094096650589e-05
w3_self,baseline_drop_plus_interpersonal,ip_in_offline_friend,3.2178729859777546e-06,0.00019210046656238186
w3_self,baseline_drop_plus_interpersonal,ip_in_friend_total,-1.1837175626894237e-05,0.00022143601158280181
w3_self,baseline_drop_plus_interpersonal,ip_class_size_minus1,-1.4710276507196029e-05,3.58474575859173e-05
w3_self,baseline_drop_plus_interpersonal,ip_out_enemy_total_rate_class,-1.4940124577622616e-05,3.582608186009348e-05
w3_self,baseline_drop_plus_interpersonal,ip_class_size,-1.758337738752003e-05,3.1942060029988975e-05
w3_self,baseline_drop_plus_interpersonal,ip_sent_net,-2.1031098443918818e-05,7.102742371572125e-05
w3_self,baseline_drop_plus_interpersonal,ip_out_offline_friend,-2.5857907922849366e-05,0.00016177267437432404
w3_self,baseline_drop_plus_interpersonal,ip_in_online_friend,-2.6202680028525326e-05,0.00023358874875277968
w3_self,baseline_drop_plus_interpersonal,ip_out_offline_enemy,-3.7695083549743605e-05,5.4262646182713474e-05
w3_self,baseline_drop_plus_interpersonal,ip_in_friend_online_minus_offline_rate_class,-4.010848828922553e-05,5.129514294714245e-05
w3_self,baseline_drop_plus_interpersonal,ip_out_enemy_total,-4.5969614085089595e-05,0.00019024145870646846
w3_self,baseline_drop_plus_interpersonal,ip_out_friend_total,-6.263359919093104e-05,0.00014486059531725683
w3_self,baseline_drop_plus_interpersonal,ip_out_enemy_online_minus_offline_rate_class,-6.481715585995306e-05,0.0004345171843028992
w3_self,baseline_drop_plus_interpersonal,ip_out_online_enemy_rate_class,-7.642448341645403e-05,0.00015831656621244085
w3_self,baseline_drop_plus_interpersonal,ip_out_online_enemy,-8.297515342359785e-05,0.0002700464428205675
w3_self,baseline_drop_plus_interpersonal,ip_in_friend_online_minus_offline,-8.630795044473061e-05,0.00011155679117116313
w3_self,baseline_drop_plus_interpersonal,ip_out_offline_enemy_rate_class,-8.987059553636212e-05,0.00011487092803787793
w3_self,baseline_drop_plus_interpersonal,ip_out_enemy_online_minus_offline,-9.101983588848395e-05,0.00039890952080895415
w3_self,baseline_drop_plus_interpersonal,ip_reciprocal_enemy_count,-9.573172133218178e-05,4.5159589372973927e-05
w3_self,baseline_drop_plus_interpersonal,ip_out_offline_friend_rate_class,-9.722573378995736e-05,0.00024246204380547876
w3_self,baseline_drop_plus_interpersonal,ip_out_online_friend,-0.0001337715769876069,0.00042442278640503813
w3_self,baseline_drop_plus_interpersonal,ip_in_offline_friend_rate_class,-0.00015491759946673623,0.0001992643584370248
w3_self,baseline_drop_plus_interpersonal,ip_in_online_friend_rate_class,-0.0001746845335233227,0.00019925719991008612
w3_self,baseline_drop_plus_interpersonal,ip_in_friend_total_rate_class,-0.00018847541774884568,0.0002151456518283944
w3_self,baseline_drop_plus_interpersonal,ip_liked_by_me_but_enemy_to_me_count_rate_class,-0.0002814489622359528,0.0003655700683240922
w3_self,baseline_drop_plus_interpersonal,ip_liked_by_me_but_enemy_to_me_count,-0.00031696048911670214,0.0006271399020674329
w3_self,baseline_drop_plus_interpersonal,ip_in_offline_enemy_rate_class,-0.0003382214356310198,0.000152953960971037
w3_self,baseline_drop_plus_interpersonal,ip_enemy_by_me_but_likes_me_count_rate_class,-0.00040924448939248516,0.0006213522789913631
w3_self,baseline_drop_plus_interpersonal,ip_in_enemy_total_rate_class,-0.0006698922012549569,0.00026611649882916666
w3_self,baseline_drop_plus_interpersonal,ip_in_online_enemy_rate_class,-0.0009800721722941163,0.00039797143035024784
w3_self,baseline_no_drop_plus_interpersonal,ip_in_enemy_online_minus_offline,0.0006493207989518967,0.0004913458819941867
w3_self,baseline_no_drop_plus_interpersonal,ip_in_online_enemy,0.0006080630703105327,0.00022505339394805898
w3_self,baseline_no_drop_plus_interpersonal,ip_same_target_friend_and_enemy_count,0.0004826809478934824,0.0002449440751654181
w3_self,baseline_no_drop_plus_interpersonal,ip_same_target_friend_and_enemy_count_rate_class,0.00045050221803390466,0.00019962275143362967
w3_self,baseline_no_drop_plus_interpersonal,ip_reciprocal_enemy_count_rate_class,0.00037005539338497704,0.0001419039620268109
w3_self,baseline_no_drop_plus_interpersonal,ip_received_net,0.00035683912933551774,0.00018374462888052004
w3_self,baseline_no_drop_plus_interpersonal,ip_in_enemy_online_minus_offline_rate_class,0.0003238559312294387,0.00041474420439808454
w3_self,baseline_no_drop_plus_interpersonal,ip_out_online_friend_rate_class,0.0003230514629829484,0.00030998357142998233
w3_self,baseline_no_drop_plus_interpersonal,ip_in_enemy_total,0.0003176500333279653,0.00013256595809754053
w3_self,baseline_no_drop_plus_interpersonal,ip_reciprocal_friend_count_rate_class,0.00029006826487692485,0.00023508143312028245
w3_self,baseline_no_drop_plus_interpersonal,ip_sent_like_ratio,0.000255705978348314,0.00014913380802935325
w3_self,baseline_no_drop_plus_interpersonal,ip_received_like_ratio,0.00023364056358748941,0.00012135733249439704
w3_self,baseline_no_drop_plus_interpersonal,ip_out_friend_total_rate_class,0.0002124945411083212,0.00029623972368711095
w3_self,baseline_no_drop_plus_interpersonal,ip_out_friend_online_minus_offline,0.0001931873031926046,0.0005757331602966473
w3_self,baseline_no_drop_plus_interpersonal,ip_out_friend_online_minus_offline_rate_class,0.0001634219780725088,8.571792351772116e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_reciprocal_enemy_count,0.00015032063805824335,7.10353261417772e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_out_online_enemy,0.0001411267152412299,0.00021121199307751334
w3_self,baseline_no_drop_plus_interpersonal,ip_out_offline_friend,0.00012400303399453527,0.00014915081089404198
w3_self,baseline_no_drop_plus_interpersonal,ip_out_offline_friend_rate_class,0.00011883145240995096,0.0002469825272365575
w3_self,baseline_no_drop_plus_interpersonal,ip_in_offline_friend_rate_class,0.00011653297170570176,0.00017988618377170112
w3_self,baseline_no_drop_plus_interpersonal,ip_enemy_by_me_but_likes_me_count_rate_class,0.00011515388328316445,0.0004431300912025494
w3_self,baseline_no_drop_plus_interpersonal,ip_out_enemy_total,0.00010940768152251646,0.0001635242623982341
w3_self,baseline_no_drop_plus_interpersonal,ip_in_friend_total_rate_class,0.00010055853081112343,0.00021053992290155494
w3_self,baseline_no_drop_plus_interpersonal,ip_out_online_enemy_rate_class,9.665111361391032e-05,0.00010636894639497469
w3_self,baseline_no_drop_plus_interpersonal,ip_sent_net,9.101983588847839e-05,8.97273406831965e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_in_online_friend,8.504378605743712e-05,0.000203872776720058
w3_self,baseline_no_drop_plus_interpersonal,ip_out_enemy_online_minus_offline,8.446916588135122e-05,0.00022593360919863898
w3_self,baseline_no_drop_plus_interpersonal,ip_in_offline_friend,8.286022938837623e-05,0.00015887053901810663
w3_self,baseline_no_drop_plus_interpersonal,ip_in_friend_total,7.929758429678913e-05,0.0001889240685561714
w3_self,baseline_no_drop_plus_interpersonal,ip_in_offline_enemy,6.677086445859292e-05,5.355743644220856e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_out_online_friend,6.36679155078701e-05,0.0002103946174360224
w3_self,baseline_no_drop_plus_interpersonal,ip_in_online_friend_rate_class,6.056496655708621e-05,0.00024224642715801737
w3_self,baseline_no_drop_plus_interpersonal,ip_out_offline_enemy,5.045165145840524e-05,0.00010687929096069402
w3_self,baseline_no_drop_plus_interpersonal,ip_in_friend_online_minus_offline_rate_class,3.792493162023125e-05,8.142106330980089e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_class_size,2.6432528098946362e-05,0.00010045044412881379
w3_self,baseline_no_drop_plus_interpersonal,ip_class_size_minus1,2.6087755993309257e-05,0.00010133999861112073
w3_self,baseline_no_drop_plus_interpersonal,ip_out_enemy_total_rate_class,2.3444503183456254e-05,4.795844845470731e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_in_friend_online_minus_offline,1.356103615511306e-05,3.1270321033958054e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_out_friend_total,9.998391063503754e-06,4.4659633867508104e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_enemy_by_me_but_likes_me_count,-4.367113338077377e-06,8.603474560740219e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_out_offline_enemy_rate_class,-1.1377479486063269e-05,6.44127431666624e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_out_enemy_online_minus_offline_rate_class,-1.1837175626905338e-05,0.0003049047713435965
w3_self,baseline_no_drop_plus_interpersonal,ip_reciprocal_friend_count,-1.8272921598816437e-05,2.2027972826271763e-05
w3_self,baseline_no_drop_plus_interpersonal,ip_liked_by_me_but_enemy_to_me_count_rate_class,-4.849794285977094e-05,0.00041566159990475153
w3_self,baseline_no_drop_plus_interpersonal,ip_liked_by_me_but_enemy_to_me_count,-5.125611970487887e-05,0.00046779311506432237
w3_self,baseline_no_drop_plus_interpersonal,ip_in_offline_enemy_rate_class,-0.0003178798813983863,0.00016157044183274068
w3_self,baseline_no_drop_plus_interpersonal,ip_in_enemy_total_rate_class,-0.00045142161031558325,0.0002353540986829048
w3_self,baseline_no_drop_plus_interpersonal,ip_in_online_enemy_rate_class,-0.0005518652170914739,0.00032818561969134657
w3_self,interpersonal_only,ip_reciprocal_friend_count_rate_class,0.0062783000436712035,0.0027179040125668032
w3_self,interpersonal_only,ip_out_friend_online_minus_offline,0.0040267658078010915,0.0023971891331384387
w3_self,interpersonal_only,ip_in_enemy_online_minus_offline,0.004010389132783293,0.0016430614758663207
w3_self,interpersonal_only,ip_liked_by_me_but_enemy_to_me_count,0.0026169926678465847,0.0036116974755816
w3_self,interpersonal_only,ip_same_target_friend_and_enemy_count_rate_class,0.0021988990277427125,0.0038210922093973292
w3_self,interpersonal_only,ip_same_target_friend_and_enemy_count,0.0019569839336199156,0.0031106492087366365
w3_self,interpersonal_only,ip_out_offline_friend_rate_class,0.0019198060082286194,0.0010742111007221349
w3_self,interpersonal_only,ip_out_friend_total_rate_class,0.0017452363987404851,0.0010979767023100724
w3_self,interpersonal_only,ip_out_online_friend,0.0017246649964374194,0.004410456337364173
w3_self,interpersonal_only,ip_reciprocal_friend_count,0.001689670627715134,0.0015022468309482063
w3_self,interpersonal_only,ip_in_offline_friend,0.0015758958328545292,0.001698326296978651
w3_self,interpersonal_only,ip_received_like_ratio,0.0015758383708369295,0.0027264406143873493
w3_self,interpersonal_only,ip_reciprocal_enemy_count,0.0013057668880870287,0.001554916785730619
w3_self,interpersonal_only,ip_out_online_friend_rate_class,0.0012380766313467239,0.0009495449911136611
w3_self,interpersonal_only,ip_reciprocal_enemy_count_rate_class,0.001227158848001536,0.0018969117212872249
w3_self,interpersonal_only,ip_liked_by_me_but_enemy_to_me_count_rate_class,0.0011003401751442932,0.002488186298215126
w3_self,interpersonal_only,ip_in_friend_total,0.0010905716321511993,0.0013994739361663866
w3_self,interpersonal_only,ip_received_net,0.0008094099800032784,0.0012706953194039062
w3_self,interpersonal_only,ip_class_size,0.0007073574367344015,0.0004016807116652515
w3_self,interpersonal_only,ip_class_size_minus1,0.0006980485898821331,0.00038664763396475374
w3_self,interpersonal_only,ip_in_online_enemy,0.0006096145447859524,0.0010997261303755637
w3_self,interpersonal_only,ip_in_online_friend,0.0005965706667893256,0.0009788841756815862
w3_self,interpersonal_only,ip_out_online_enemy,0.0004788309927138912,0.0010597882574219374
w3_self,interpersonal_only,ip_sent_like_ratio,0.00044475601627329,0.0010771750796897094
w3_self,interpersonal_only,ip_in_friend_online_minus_offline,0.00040981910956863765,0.0007734551842844388
w3_self,interpersonal_only,ip_in_online_enemy_rate_class,0.00034867952283546553,0.0010070582384830325
w3_self,interpersonal_only,ip_out_friend_online_minus_offline_rate_class,0.0002835175948698587,0.00035006115798946877
w3_self,interpersonal_only,ip_in_enemy_total,0.00019508354977365027,0.0006761088408446933
w3_self,interpersonal_only,ip_out_online_enemy_rate_class,0.00017520169168184775,0.0015762583874804534
w3_self,interpersonal_only,ip_in_friend_online_minus_offline_rate_class,0.00011819937021634308,0.00033133443931072595
w3_self,interpersonal_only,ip_in_offline_friend_rate_class,7.067828165587819e-05,0.001574778835273019
w3_self,interpersonal_only,ip_out_enemy_total,5.803663778247148e-05,4.3168472191245845e-05
w3_self,interpersonal_only,ip_in_enemy_total_rate_class,3.378766635258601e-05,0.0009889214498826852
w3_self,interpersonal_only,ip_in_offline_enemy,1.7410991334787518e-05,0.00027741464155666155
w3_self,interpersonal_only,ip_out_enemy_total_rate_class,-4.0223412318129983e-07,0.0021536445388093714
w3_self,interpersonal_only,ip_out_friend_total,-3.1833957753862883e-05,0.003244825380515495
w3_self,interpersonal_only,ip_in_friend_total_rate_class,-3.3902590387679955e-05,0.0014295265572767414
w3_self,interpersonal_only,ip_in_online_friend_rate_class,-0.00010814351713511194,0.0012069342696263987
w3_self,interpersonal_only,ip_in_offline_enemy_rate_class,-0.00021755119865762284,0.0009743481810649058
w3_self,interpersonal_only,ip_out_offline_enemy_rate_class,-0.00034459971958530347,0.0025927156599556533
w3_self,interpersonal_only,ip_out_enemy_online_minus_offline_rate_class,-0.000559852437538727,0.0007713922009356121
w3_self,interpersonal_only,ip_in_enemy_online_minus_offline_rate_class,-0.000682303997057887,0.0003846899217299753
w3_self,interpersonal_only,ip_out_offline_enemy,-0.0006870733445192123,0.001192575261795204
w3_self,interpersonal_only,ip_out_offline_friend,-0.0007279863010549615,0.0016229470965548243
w3_self,interpersonal_only,ip_out_enemy_online_minus_offline,-0.0013981658123979445,0.003545494203744676
w3_self,interpersonal_only,ip_sent_net,-0.0014022456156479956,0.0013656843013546203
w3_self,interpersonal_only,ip_enemy_by_me_but_likes_me_count_rate_class,-0.0023720895488081816,0.002745685874942985
w3_self,interpersonal_only,ip_enemy_by_me_but_likes_me_count,-0.002846840738271955,0.002329099370020176
